device_code,Auto filled link for health check ,timezone,MP type
344303-34,"""https://us.dunkindonuts.switchboardcms.com/device/344303-34/screenshot/"",",America/Chicago,DD FC
344311-107,"""https://us.dunkindonuts.switchboardcms.com/device/344311-107/screenshot/"",",America/Chicago,ODMB
344311-108,"""https://us.dunkindonuts.switchboardcms.com/device/344311-108/screenshot/"",",America/Chicago,ODMB
344318-107,"""https://us.dunkindonuts.switchboardcms.com/device/344318-107/screenshot/"",",America/New_York,ODMB
344318-108,"""https://us.dunkindonuts.switchboardcms.com/device/344318-108/screenshot/"",",America/New_York,ODMB
344318-31,"""https://us.dunkindonuts.switchboardcms.com/device/344318-31/screenshot/"",",America/New_York,DD FC
344318-32,"""https://us.dunkindonuts.switchboardcms.com/device/344318-32/screenshot/"",",America/New_York,DD FC
344318-33,"""https://us.dunkindonuts.switchboardcms.com/device/344318-33/screenshot/"",",America/New_York,DD FC
344318-34,"""https://us.dunkindonuts.switchboardcms.com/device/344318-34/screenshot/"",",America/New_York,DD FC
344339-107,"""https://us.dunkindonuts.switchboardcms.com/device/344339-107/screenshot/"",",America/New_York,ODMB
344339-108,"""https://us.dunkindonuts.switchboardcms.com/device/344339-108/screenshot/"",",America/New_York,ODMB
344341-107,"""https://us.dunkindonuts.switchboardcms.com/device/344341-107/screenshot/"",",America/New_York,ODMB
344341-108,"""https://us.dunkindonuts.switchboardcms.com/device/344341-108/screenshot/"",",America/New_York,ODMB
344341-30,"""https://us.dunkindonuts.switchboardcms.com/device/344341-30/screenshot/"",",America/New_York,OSB
344341-31,"""https://us.dunkindonuts.switchboardcms.com/device/344341-31/screenshot/"",",America/New_York,DD FC
344341-32,"""https://us.dunkindonuts.switchboardcms.com/device/344341-32/screenshot/"",",America/New_York,DD FC
344341-33,"""https://us.dunkindonuts.switchboardcms.com/device/344341-33/screenshot/"",",America/New_York,DD FC
344341-34,"""https://us.dunkindonuts.switchboardcms.com/device/344341-34/screenshot/"",",America/New_York,DD FC
344374-31,"""https://us.dunkindonuts.switchboardcms.com/device/344374-31/screenshot/"",",America/Chicago,DD FC
344374-32,"""https://us.dunkindonuts.switchboardcms.com/device/344374-32/screenshot/"",",America/Chicago,DD FC
344374-33,"""https://us.dunkindonuts.switchboardcms.com/device/344374-33/screenshot/"",",America/Chicago,DD FC
344374-34,"""https://us.dunkindonuts.switchboardcms.com/device/344374-34/screenshot/"",",America/Chicago,DD FC
344392-107,"""https://us.dunkindonuts.switchboardcms.com/device/344392-107/screenshot/"",",America/New_York,ODMB
344392-108,"""https://us.dunkindonuts.switchboardcms.com/device/344392-108/screenshot/"",",America/New_York,ODMB
344408-107,"""https://us.dunkindonuts.switchboardcms.com/device/344408-107/screenshot/"",",America/Chicago,ODMB
344408-108,"""https://us.dunkindonuts.switchboardcms.com/device/344408-108/screenshot/"",",America/Chicago,ODMB
344417-107,"""https://us.dunkindonuts.switchboardcms.com/device/344417-107/screenshot/"",",America/New_York,ODMB
344417-108,"""https://us.dunkindonuts.switchboardcms.com/device/344417-108/screenshot/"",",America/New_York,ODMB
344422-107,"""https://us.dunkindonuts.switchboardcms.com/device/344422-107/screenshot/"",",America/Chicago,ODMB
344422-108,"""https://us.dunkindonuts.switchboardcms.com/device/344422-108/screenshot/"",",America/Chicago,ODMB
344425-31,"""https://us.dunkindonuts.switchboardcms.com/device/344425-31/screenshot/"",",America/Chicago,DD FC
344425-32,"""https://us.dunkindonuts.switchboardcms.com/device/344425-32/screenshot/"",",America/Chicago,DD FC
344425-33,"""https://us.dunkindonuts.switchboardcms.com/device/344425-33/screenshot/"",",America/Chicago,DD FC
344425-34,"""https://us.dunkindonuts.switchboardcms.com/device/344425-34/screenshot/"",",America/Chicago,DD FC
344428-107,"""https://us.dunkindonuts.switchboardcms.com/device/344428-107/screenshot/"",",America/New_York,ODMB
344428-108,"""https://us.dunkindonuts.switchboardcms.com/device/344428-108/screenshot/"",",America/New_York,ODMB
344428-31,"""https://us.dunkindonuts.switchboardcms.com/device/344428-31/screenshot/"",",America/New_York,DD FC
344428-32,"""https://us.dunkindonuts.switchboardcms.com/device/344428-32/screenshot/"",",America/New_York,DD FC
344428-33,"""https://us.dunkindonuts.switchboardcms.com/device/344428-33/screenshot/"",",America/New_York,DD FC
344428-34,"""https://us.dunkindonuts.switchboardcms.com/device/344428-34/screenshot/"",",America/New_York,DD FC
344438-107,"""https://us.dunkindonuts.switchboardcms.com/device/344438-107/screenshot/"",",America/New_York,ODMB
344438-108,"""https://us.dunkindonuts.switchboardcms.com/device/344438-108/screenshot/"",",America/New_York,ODMB
344438-109,"""https://us.dunkindonuts.switchboardcms.com/device/344438-109/screenshot/"",",America/New_York,ODMB
344438-110,"""https://us.dunkindonuts.switchboardcms.com/device/344438-110/screenshot/"",",America/New_York,ODMB
344438-117,"""https://us.dunkindonuts.switchboardcms.com/device/344438-117/screenshot/"",",America/New_York,Presell
344444-31,"""https://us.dunkindonuts.switchboardcms.com/device/344444-31/screenshot/"",",America/New_York,DD FC
344444-32,"""https://us.dunkindonuts.switchboardcms.com/device/344444-32/screenshot/"",",America/New_York,DD FC
344444-33,"""https://us.dunkindonuts.switchboardcms.com/device/344444-33/screenshot/"",",America/New_York,DD FC
344444-34,"""https://us.dunkindonuts.switchboardcms.com/device/344444-34/screenshot/"",",America/New_York,DD FC
344447-107,"""https://us.dunkindonuts.switchboardcms.com/device/344447-107/screenshot/"",",America/New_York,ODMB
344447-108,"""https://us.dunkindonuts.switchboardcms.com/device/344447-108/screenshot/"",",America/New_York,ODMB
344453-31,"""https://us.dunkindonuts.switchboardcms.com/device/344453-31/screenshot/"",",America/New_York,DD FC
344453-32,"""https://us.dunkindonuts.switchboardcms.com/device/344453-32/screenshot/"",",America/New_York,DD FC
344453-33,"""https://us.dunkindonuts.switchboardcms.com/device/344453-33/screenshot/"",",America/New_York,DD FC
344453-34,"""https://us.dunkindonuts.switchboardcms.com/device/344453-34/screenshot/"",",America/New_York,DD FC
344455-107,"""https://us.dunkindonuts.switchboardcms.com/device/344455-107/screenshot/"",",America/New_York,ODMB
344455-108,"""https://us.dunkindonuts.switchboardcms.com/device/344455-108/screenshot/"",",America/New_York,ODMB
344458-107,"""https://us.dunkindonuts.switchboardcms.com/device/344458-107/screenshot/"",",America/New_York,ODMB
344458-108,"""https://us.dunkindonuts.switchboardcms.com/device/344458-108/screenshot/"",",America/New_York,ODMB
344463-31,"""https://us.dunkindonuts.switchboardcms.com/device/344463-31/screenshot/"",",America/New_York,DD FC
344463-32,"""https://us.dunkindonuts.switchboardcms.com/device/344463-32/screenshot/"",",America/New_York,DD FC
344463-33,"""https://us.dunkindonuts.switchboardcms.com/device/344463-33/screenshot/"",",America/New_York,DD FC
344463-34,"""https://us.dunkindonuts.switchboardcms.com/device/344463-34/screenshot/"",",America/New_York,DD FC
344467-107,"""https://us.dunkindonuts.switchboardcms.com/device/344467-107/screenshot/"",",America/New_York,ODMB
344467-108,"""https://us.dunkindonuts.switchboardcms.com/device/344467-108/screenshot/"",",America/New_York,ODMB
344470-31,"""https://us.dunkindonuts.switchboardcms.com/device/344470-31/screenshot/"",",America/New_York,DD FC
344470-32,"""https://us.dunkindonuts.switchboardcms.com/device/344470-32/screenshot/"",",America/New_York,DD FC
344470-33,"""https://us.dunkindonuts.switchboardcms.com/device/344470-33/screenshot/"",",America/New_York,DD FC
344470-34,"""https://us.dunkindonuts.switchboardcms.com/device/344470-34/screenshot/"",",America/New_York,DD FC
344472-31,"""https://us.dunkindonuts.switchboardcms.com/device/344472-31/screenshot/"",",America/New_York,DD FC
344472-32,"""https://us.dunkindonuts.switchboardcms.com/device/344472-32/screenshot/"",",America/New_York,DD FC
344472-33,"""https://us.dunkindonuts.switchboardcms.com/device/344472-33/screenshot/"",",America/New_York,DD FC
344472-34,"""https://us.dunkindonuts.switchboardcms.com/device/344472-34/screenshot/"",",America/New_York,DD FC
344495-31,"""https://us.dunkindonuts.switchboardcms.com/device/344495-31/screenshot/"",",America/New_York,DD FC
344495-32,"""https://us.dunkindonuts.switchboardcms.com/device/344495-32/screenshot/"",",America/New_York,DD FC
344495-33,"""https://us.dunkindonuts.switchboardcms.com/device/344495-33/screenshot/"",",America/New_York,DD FC
344495-34,"""https://us.dunkindonuts.switchboardcms.com/device/344495-34/screenshot/"",",America/New_York,DD FC
344498-107,"""https://us.dunkindonuts.switchboardcms.com/device/344498-107/screenshot/"",",America/New_York,ODMB
344498-108,"""https://us.dunkindonuts.switchboardcms.com/device/344498-108/screenshot/"",",America/New_York,ODMB
344504-107,"""https://us.dunkindonuts.switchboardcms.com/device/344504-107/screenshot/"",",America/Chicago,ODMB
344504-108,"""https://us.dunkindonuts.switchboardcms.com/device/344504-108/screenshot/"",",America/Chicago,ODMB
344505-107,"""https://us.dunkindonuts.switchboardcms.com/device/344505-107/screenshot/"",",America/New_York,ODMB
344505-108,"""https://us.dunkindonuts.switchboardcms.com/device/344505-108/screenshot/"",",America/New_York,ODMB
344505-30,"""https://us.dunkindonuts.switchboardcms.com/device/344505-30/screenshot/"",",America/New_York,OSB
344505-31,"""https://us.dunkindonuts.switchboardcms.com/device/344505-31/screenshot/"",",America/New_York,DD FC
344505-32,"""https://us.dunkindonuts.switchboardcms.com/device/344505-32/screenshot/"",",America/New_York,DD FC
344505-33,"""https://us.dunkindonuts.switchboardcms.com/device/344505-33/screenshot/"",",America/New_York,DD FC
344505-34,"""https://us.dunkindonuts.switchboardcms.com/device/344505-34/screenshot/"",",America/New_York,DD FC
344512-31,"""https://us.dunkindonuts.switchboardcms.com/device/344512-31/screenshot/"",",America/New_York,DD FC
344512-32,"""https://us.dunkindonuts.switchboardcms.com/device/344512-32/screenshot/"",",America/New_York,DD FC
344512-33,"""https://us.dunkindonuts.switchboardcms.com/device/344512-33/screenshot/"",",America/New_York,DD FC
344512-34,"""https://us.dunkindonuts.switchboardcms.com/device/344512-34/screenshot/"",",America/New_York,DD FC
344529-31,"""https://us.dunkindonuts.switchboardcms.com/device/344529-31/screenshot/"",",America/New_York,DD FC
344529-32,"""https://us.dunkindonuts.switchboardcms.com/device/344529-32/screenshot/"",",America/New_York,DD FC
344529-33,"""https://us.dunkindonuts.switchboardcms.com/device/344529-33/screenshot/"",",America/New_York,DD FC
344529-34,"""https://us.dunkindonuts.switchboardcms.com/device/344529-34/screenshot/"",",America/New_York,DD FC
344533-31,"""https://us.dunkindonuts.switchboardcms.com/device/344533-31/screenshot/"",",America/New_York,DD FC
344533-32,"""https://us.dunkindonuts.switchboardcms.com/device/344533-32/screenshot/"",",America/New_York,DD FC
344533-33,"""https://us.dunkindonuts.switchboardcms.com/device/344533-33/screenshot/"",",America/New_York,DD FC
344533-34,"""https://us.dunkindonuts.switchboardcms.com/device/344533-34/screenshot/"",",America/New_York,DD FC
344536-30,"""https://us.dunkindonuts.switchboardcms.com/device/344536-30/screenshot/"",",America/New_York,OSB
344536-31,"""https://us.dunkindonuts.switchboardcms.com/device/344536-31/screenshot/"",",America/New_York,DD FC
344536-32,"""https://us.dunkindonuts.switchboardcms.com/device/344536-32/screenshot/"",",America/New_York,DD FC
344536-33,"""https://us.dunkindonuts.switchboardcms.com/device/344536-33/screenshot/"",",America/New_York,DD FC
344536-34,"""https://us.dunkindonuts.switchboardcms.com/device/344536-34/screenshot/"",",America/New_York,DD FC
344542-107,"""https://us.dunkindonuts.switchboardcms.com/device/344542-107/screenshot/"",",America/New_York,ODMB
344542-108,"""https://us.dunkindonuts.switchboardcms.com/device/344542-108/screenshot/"",",America/New_York,ODMB
344563-107,"""https://us.dunkindonuts.switchboardcms.com/device/344563-107/screenshot/"",",America/New_York,ODMB
344563-108,"""https://us.dunkindonuts.switchboardcms.com/device/344563-108/screenshot/"",",America/New_York,ODMB
344609-107,"""https://us.dunkindonuts.switchboardcms.com/device/344609-107/screenshot/"",",America/New_York,ODMB
344609-108,"""https://us.dunkindonuts.switchboardcms.com/device/344609-108/screenshot/"",",America/New_York,ODMB
344708-107,"""https://us.dunkindonuts.switchboardcms.com/device/344708-107/screenshot/"",",America/New_York,ODMB
344708-108,"""https://us.dunkindonuts.switchboardcms.com/device/344708-108/screenshot/"",",America/New_York,ODMB
344709-107,"""https://us.dunkindonuts.switchboardcms.com/device/344709-107/screenshot/"",",America/New_York,ODMB
344709-108,"""https://us.dunkindonuts.switchboardcms.com/device/344709-108/screenshot/"",",America/New_York,ODMB
344709-109,"""https://us.dunkindonuts.switchboardcms.com/device/344709-109/screenshot/"",",America/New_York,ODMB
344709-110,"""https://us.dunkindonuts.switchboardcms.com/device/344709-110/screenshot/"",",America/New_York,ODMB
344713-31,"""https://us.dunkindonuts.switchboardcms.com/device/344713-31/screenshot/"",",America/New_York,DD FC
344713-32,"""https://us.dunkindonuts.switchboardcms.com/device/344713-32/screenshot/"",",America/New_York,DD FC
344713-33,"""https://us.dunkindonuts.switchboardcms.com/device/344713-33/screenshot/"",",America/New_York,DD FC
344713-34,"""https://us.dunkindonuts.switchboardcms.com/device/344713-34/screenshot/"",",America/New_York,DD FC
344725-107,"""https://us.dunkindonuts.switchboardcms.com/device/344725-107/screenshot/"",",America/New_York,ODMB
344725-108,"""https://us.dunkindonuts.switchboardcms.com/device/344725-108/screenshot/"",",America/New_York,ODMB
344735-31,"""https://us.dunkindonuts.switchboardcms.com/device/344735-31/screenshot/"",",America/Chicago,DD FC
344735-32,"""https://us.dunkindonuts.switchboardcms.com/device/344735-32/screenshot/"",",America/Chicago,DD FC
344735-33,"""https://us.dunkindonuts.switchboardcms.com/device/344735-33/screenshot/"",",America/Chicago,DD FC
344735-34,"""https://us.dunkindonuts.switchboardcms.com/device/344735-34/screenshot/"",",America/Chicago,DD FC
344802-107,"""https://us.dunkindonuts.switchboardcms.com/device/344802-107/screenshot/"",",America/New_York,ODMB
344802-108,"""https://us.dunkindonuts.switchboardcms.com/device/344802-108/screenshot/"",",America/New_York,ODMB
344802-31,"""https://us.dunkindonuts.switchboardcms.com/device/344802-31/screenshot/"",",America/New_York,DD FC
344802-32,"""https://us.dunkindonuts.switchboardcms.com/device/344802-32/screenshot/"",",America/New_York,DD FC
344802-33,"""https://us.dunkindonuts.switchboardcms.com/device/344802-33/screenshot/"",",America/New_York,DD FC
344802-34,"""https://us.dunkindonuts.switchboardcms.com/device/344802-34/screenshot/"",",America/New_York,DD FC
344824-31,"""https://us.dunkindonuts.switchboardcms.com/device/344824-31/screenshot/"",",America/New_York,DD FC
344824-32,"""https://us.dunkindonuts.switchboardcms.com/device/344824-32/screenshot/"",",America/New_York,DD FC
344824-33,"""https://us.dunkindonuts.switchboardcms.com/device/344824-33/screenshot/"",",America/New_York,DD FC
344824-34,"""https://us.dunkindonuts.switchboardcms.com/device/344824-34/screenshot/"",",America/New_York,DD FC
344829-107,"""https://us.dunkindonuts.switchboardcms.com/device/344829-107/screenshot/"",",America/New_York,ODMB
344829-108,"""https://us.dunkindonuts.switchboardcms.com/device/344829-108/screenshot/"",",America/New_York,ODMB
344854-31,"""https://us.dunkindonuts.switchboardcms.com/device/344854-31/screenshot/"",",America/New_York,DD FC
